groupId,group_size,num_items,strategy,gold_label,phi
778,2,50,MPL,"['Feather (2016)', 'Headfirst (2014)', 'In Bed (En la cama) (2005)', 'Love Serenade (1996)', 'Museum (2016)', 'Success Is the Best Revenge (1984)', 'Urban Warriors (1987)', 'Varg Veum - The Writing on the Wall (2010)']","['Varg Veum - The Writing on the Wall (2010)', 'Success Is the Best Revenge (1984)', 'Headfirst (2014)']"
779,8,50,ADD,['Success Is the Best Revenge (1984)'],['Curse of the Witching Tree (2015)']
780,4,50,APP,"['Freedomfighters (Libertarias) (1996)', 'Khottabych (2006)']",['The Festival (2018)']
781,2,50,MPL,"['Choose or Die (2022)', 'Feather (2016)', 'George Carlin: Carlin at Carnegie (1982)', 'Gosford Park (2001)', 'Just Before Losing Everything (2013)', 'That Burning Feeling (2014)', 'The Moonstone (1997)', 'Your Inner Fish (2014)']","['Gosford Park (2001)', 'Feather (2016)', 'George Carlin: Carlin at Carnegie (1982)', 'Your Inner Fish (2014)']"
782,4,50,APP,"['4th Period Mystery (2009)', 'Curse of the Witching Tree (2015)', 'Flickering Lights (Blinkende lygter) (2000)', 'The Decline (2020)', 'The Male Gaze: Nocturnal Instincts (2021)', 'Urban Warriors (1987)', 'Your Inner Fish (2014)']","['Urban Warriors (1987)', 'Flickering Lights (Blinkende lygter) (2000)', '4th Period Mystery (2009)']"
783,4,50,MPL,"['4th Period Mystery (2009)', 'Café Derby (2015)', 'Choose or Die (2022)', 'Creepshow 3 (2006)', 'Dear Zindagi (2016)', 'In Bed (En la cama) (2005)', 'Jolly Fellows (2009)', 'Lilting (2014)', 'Love Serenade (1996)', 'Mumbai Police (2013)', 'Nô (1998)', 'Selfie (2019)', 'The Decline (2020)', 'Three Little Bops (1957)', 'Wild Geese, The (1978)', 'Your Inner Fish (2014)']","['Choose or Die (2022)', 'Mumbai Police (2013)']"
784,4,50,APP,"['In Bed (En la cama) (2005)', 'Nô (1998)', 'Varg Veum - The Writing on the Wall (2010)', 'Woodland (2018)']","['Woodland (2018)', 'In Bed (En la cama) (2005)']"
785,4,50,MPL,"['4th Period Mystery (2009)', 'Café Derby (2015)', 'Carcinoma (2014)', 'Dear Zindagi (2016)', 'Death Metal Angola (2014)', 'Deprogrammed (2015)', 'Freedomfighters (Libertarias) (1996)', 'Friendship! (2010)', 'Headfirst (2014)', 'Husband Factor (2015)', 'Lilting (2014)', 'Love Serenade (1996)', 'Selfie (2019)', 'Shirin in Love (2014)', 'The Decline (2020)', 'The Male Gaze: Nocturnal Instincts (2021)', 'The Moonstone (1997)', 'Urban Warriors (1987)', 'Wild Geese, The (1978)', 'Woodland (2018)', 'Your Inner Fish (2014)', 'Zero to Hero (2021)']","['Freedomfighters (Libertarias) (1996)', 'The Decline (2020)', 'Shirin in Love (2014)']"
786,8,50,LMS,"['Selfie (2019)', 'Urban Warriors (1987)']","['Shirin in Love (2014)', 'Friendship! (2010)', 'Headfirst (2014)', 'Coraline (2009)']"
787,8,50,APP,"['Museum (2016)', 'Success Is the Best Revenge (1984)', 'The Decline (2020)']","['Shirin in Love (2014)', 'Living It Up (1954)', 'Carcinoma (2014)', 'Selfie (2019)']"
788,8,50,ADD,['Living It Up (1954)'],['Living It Up (1954)']
789,8,50,MPL,"['4th Period Mystery (2009)', 'Café Derby (2015)', 'Choose or Die (2022)', 'Dear Zindagi (2016)', 'Death Metal Angola (2014)', 'Feather (2016)', 'Flickering Lights (Blinkende lygter) (2000)', 'Freedomfighters (Libertarias) (1996)', 'Friendship! (2010)', 'Gosford Park (2001)', 'Headfirst (2014)', 'Hotel Belgrade (2020)', 'In Bed (En la cama) (2005)', 'Jolly Fellows (2009)', 'Just Before Losing Everything (2013)', 'Khottabych (2006)', 'Last of the Red Hot Lovers (1972)', 'Love Serenade (1996)', 'Mumbai Police (2013)', 'Selfie (2019)', 'The Decline (2020)', 'The Male Gaze: Nocturnal Instincts (2021)', 'Too Beautiful for You (Trop belle pour toi) (1989)', 'Urban Warriors (1987)', 'Varg Veum - The Writing on the Wall (2010)', 'Woodland (2018)', 'Zero to Hero (2021)']","['Café Derby (2015)', 'Choose or Die (2022)', 'Just Before Losing Everything (2013)', 'Freedomfighters (Libertarias) (1996)', 'Feather (2016)', '4th Period Mystery (2009)', 'Death Metal Angola (2014)']"
790,4,50,MPL,"['4th Period Mystery (2009)', 'Choose or Die (2022)', 'Coraline (2009)', 'Curse of the Witching Tree (2015)', 'Friendship! (2010)', 'Gosford Park (2001)', 'Hotel Belgrade (2020)', 'Jazz Singer, The (1980)', 'Jolly Fellows (2009)', 'Just Before Losing Everything (2013)', 'Khottabych (2006)', 'Lilting (2014)', 'Mumbai Police (2013)', 'Soulcatcher (2023)', 'The Moonstone (1997)', 'Varg Veum - The Writing on the Wall (2010)', 'Woodland (2018)', 'Zero to Hero (2021)']","['Friendship! (2010)', 'Just Before Losing Everything (2013)']"
791,2,50,APP,"['Creepshow 3 (2006)', 'Flickering Lights (Blinkende lygter) (2000)', 'In Bed (En la cama) (2005)', 'Jazz Singer, The (1980)', 'Lilting (2014)', 'Love Serenade (1996)', 'Resan Till Melonia (1989)', 'The Moonstone (1997)', 'Three Little Bops (1957)', 'Wild Geese, The (1978)', 'Zero to Hero (2021)']","['Creepshow 3 (2006)', 'In Bed (En la cama) (2005)', 'Lilting (2014)', 'Jazz Singer, The (1980)', 'Wild Geese, The (1978)']"
792,4,50,ADD,"['Wild Geese, The (1978)']","['Wild Geese, The (1978)']"
793,2,50,LMS,"['Museum (2016)', 'That Burning Feeling (2014)']","['Dear Zindagi (2016)', 'Just Before Losing Everything (2013)']"
794,8,50,ADD,"['In Bed (En la cama) (2005)', 'Nô (1998)']",['Coraline (2009)']
795,4,50,LMS,['That Burning Feeling (2014)'],['The Male Gaze: Nocturnal Instincts (2021)']
796,8,50,ADD,['Selfie (2019)'],['Just Before Losing Everything (2013)']
797,4,50,MPL,"['Choose or Die (2022)', 'Coraline (2009)', 'Curse of the Witching Tree (2015)', 'Dear Zindagi (2016)', 'Deprogrammed (2015)', 'Friendship! (2010)', 'Headfirst (2014)', 'Hotel Belgrade (2020)', 'In Bed (En la cama) (2005)', 'Jazz Singer, The (1980)', 'Just Before Losing Everything (2013)', 'Living It Up (1954)', 'Resan Till Melonia (1989)', 'Shirin in Love (2014)', 'The Male Gaze: Nocturnal Instincts (2021)', 'The Moonstone (1997)', 'Urban Warriors (1987)', 'Woodland (2018)']","['Jazz Singer, The (1980)']"
798,2,50,LMS,['Coraline (2009)'],"[""'Friendship! (2010)'"", ""'Soulcatcher (2023)'"", ""'Freedomfighters (Libertarias) (1996)'""]"
799,4,50,LMS,"['Success Is the Best Revenge (1984)', 'That Burning Feeling (2014)', 'Woodland (2018)']",['Woodland (2018)']
800,2,50,MPL,"['4th Period Mystery (2009)', 'Dear Zindagi (2016)', 'Freedomfighters (Libertarias) (1996)', 'Headfirst (2014)', 'Last of the Red Hot Lovers (1972)', 'Lilting (2014)', 'Nô (1998)', 'Selfie (2019)', 'That Burning Feeling (2014)', 'The Festival (2018)']","['Freedomfighters (Libertarias) (1996)', 'Last of the Red Hot Lovers (1972)', 'Selfie (2019)', 'Love Serenade (1996)', 'Lilting (2014)', 'Headfirst (2014)']"
801,4,50,APP,"['Little Murder (2011)', 'Museum (2016)', 'Resan Till Melonia (1989)']","['Little Murder (2011)', 'Resan Till Melonia (1989)']"
802,2,50,LMS,"['In Bed (En la cama) (2005)', 'Lilting (2014)', 'Varg Veum - The Writing on the Wall (2010)', 'Wild Geese, The (1978)']","['Wild Geese, The (1978)', 'In Bed (En la cama) (2005)']"
803,4,50,APP,"['George Carlin: Carlin at Carnegie (1982)', 'Husband Factor (2015)']","['4th Period Mystery (2009)', 'Lilting (2014)', 'Shirin in Love (2014)']"
804,4,50,APP,"['Selfie (2019)', 'Zero to Hero (2021)']","['Zero to Hero (2021)', 'Selfie (2019)']"
806,8,50,ADD,"['Carcinoma (2014)', 'Too Beautiful for You (Trop belle pour toi) (1989)']",['Husband Factor (2015)']
807,4,50,MPL,"['Choose or Die (2022)', 'Curse of the Witching Tree (2015)', 'Headfirst (2014)', 'Jazz Singer, The (1980)', 'Jolly Fellows (2009)', 'Last of the Red Hot Lovers (1972)', 'Living It Up (1954)', 'Mumbai Police (2013)', 'Resan Till Melonia (1989)', 'Selfie (2019)', 'Shirin in Love (2014)', 'Soulcatcher (2023)', 'The Decline (2020)', 'The Moonstone (1997)', 'Too Beautiful for You (Trop belle pour toi) (1989)', 'Urban Warriors (1987)', 'Varg Veum - The Writing on the Wall (2010)', 'Your Inner Fish (2014)', 'Zero to Hero (2021)']","['Zero to Hero (2021)', 'Choose or Die (2022)']"
808,8,50,MPL,"['4th Period Mystery (2009)', 'Café Derby (2015)', 'Choose or Die (2022)', 'Coraline (2009)', 'Creepshow 3 (2006)', 'Curse of the Witching Tree (2015)', 'Deprogrammed (2015)', 'Feather (2016)', 'Flickering Lights (Blinkende lygter) (2000)', 'Freedomfighters (Libertarias) (1996)', 'Hotel Belgrade (2020)', 'Husband Factor (2015)', 'In Bed (En la cama) (2005)', 'Jazz Singer, The (1980)', 'Jolly Fellows (2009)', 'Just Before Losing Everything (2013)', 'Last of the Red Hot Lovers (1972)', 'Lilting (2014)', 'Living It Up (1954)', 'Mumbai Police (2013)', 'Nô (1998)', 'Resan Till Melonia (1989)', 'Selfie (2019)', 'Soulcatcher (2023)', 'Success Is the Best Revenge (1984)', 'That Burning Feeling (2014)', 'The Decline (2020)', 'The Festival (2018)', 'Too Beautiful for You (Trop belle pour toi) (1989)', 'Wild Geese, The (1978)', 'Zero to Hero (2021)']","['Burning Feeling (2014)', 'Last of the Red Hot Lovers (1972)', 'Coraline (2009)', 'The Festival (2018)', 'Jazz Singer, The (1980)', 'Living It Up (1954)', 'Deprogrammed (2015)', 'Selfie (2019)']"
809,4,50,ADD,['Hotel Belgrade (2020)'],['Hotel Transylvania']
810,4,50,LMS,"['George Carlin: Carlin at Carnegie (1982)', 'Nô (1998)']","['Success Is the Best Revenge (1984)', 'Zero to Hero (2021)', 'Jolly Fellows (2009)', 'Too Beautiful for You (Trop belle pour toi) (1989)']"
811,2,50,ADD,['Feather (2016)'],['George Carlin: Carlin at Carnegie (1982)']
812,2,50,APP,"['In Bed (En la cama) (2005)', 'Jazz Singer, The (1980)', 'Success Is the Best Revenge (1984)']","['Jazz Singer, The (1980)']"
813,2,50,LMS,"['Mumbai Police (2013)', 'The Moonstone (1997)']",['Choose or Die (2022)']
814,2,50,ADD,['Love Serenade (1996)'],['The Decline (2020)']
815,4,50,MPL,"['Choose or Die (2022)', 'Creepshow 3 (2006)', 'Feather (2016)', 'Freedomfighters (Libertarias) (1996)', 'Gosford Park (2001)', 'Hotel Belgrade (2020)', 'Husband Factor (2015)', 'Khottabych (2006)', 'Last of the Red Hot Lovers (1972)', 'Little Murder (2011)', 'Love Serenade (1996)', 'Mumbai Police (2013)', 'Museum (2016)', 'Resan Till Melonia (1989)', 'The Decline (2020)', 'The Festival (2018)', 'The Male Gaze: Nocturnal Instincts (2021)', 'The Moonstone (1997)', 'Woodland (2018)', 'Your Inner Fish (2014)', 'Zero to Hero (2021)']","['Museum (2016)', 'Creepshow 3 (2006)', 'Husband Factor (2015)']"
816,4,50,LMS,['Selfie (2019)'],['Selfie (2019)']
817,8,50,APP,"['Last of the Red Hot Lovers (1972)', 'Too Beautiful for You (Trop belle pour toi) (1989)', 'Your Inner Fish (2014)']",['The Festival (2018)']
818,2,50,APP,"['Café Derby (2015)', 'Carcinoma (2014)', 'Deprogrammed (2015)', 'George Carlin: Carlin at Carnegie (1982)', 'Hotel Belgrade (2020)', 'Jazz Singer, The (1980)', 'Jolly Fellows (2009)', 'Living It Up (1954)', 'Love Serenade (1996)', 'The Male Gaze: Nocturnal Instincts (2021)', 'Varg Veum - The Writing on the Wall (2010)', 'Your Inner Fish (2014)']","['The Male Gaze: Nocturnal Instincts (2021)', 'Love Serenade (1996)', 'Deprogrammed (2015)', 'Hotel Belgrade (2020)', 'Café Derby (2015)', 'Carcinoma (2014)']"
819,8,50,APP,['Creepshow 3 (2006)'],"[""'Creepshow 3 (2006)'""]"
820,2,50,APP,"['Café Derby (2015)', 'Carcinoma (2014)', 'Last of the Red Hot Lovers (1972)', 'Little Murder (2011)', 'Living It Up (1954)', 'Nô (1998)', 'Selfie (2019)', 'Too Beautiful for You (Trop belle pour toi) (1989)']","['Little Murder (2011)', 'Nô (1998)', 'Carcinoma (2014)', 'Too Beautiful for You (Trop belle pour toi) (1989)']"
822,2,50,LMS,"['George Carlin: Carlin at Carnegie (1982)', 'Headfirst (2014)', 'Museum (2016)']",['Museum (2016)']
823,2,50,ADD,"['The Festival (2018)', 'Your Inner Fish (2014)']",['The Festival (2018)']
824,2,50,ADD,"['Jazz Singer, The (1980)', 'Selfie (2019)']",['Last of the Red Hot Lovers (1972)']
825,2,50,LMS,"['Little Murder (2011)', 'Varg Veum - The Writing on the Wall (2010)', 'Woodland (2018)']",['Little Murder (2011)']
826,4,50,MPL,"['Café Derby (2015)', 'Choose or Die (2022)', 'Dear Zindagi (2016)', 'Freedomfighters (Libertarias) (1996)', 'Husband Factor (2015)', 'Jolly Fellows (2009)', 'Khottabych (2006)', 'Last of the Red Hot Lovers (1972)', 'Lilting (2014)', 'Little Murder (2011)', 'Nô (1998)', 'Selfie (2019)', 'That Burning Feeling (2014)', 'Too Beautiful for You (Trop belle pour toi) (1989)', 'Urban Warriors (1987)', 'Your Inner Fish (2014)']","['Freedomfighters (Libertarias) (1996)', 'Last of the Red Hot Lovers (1972)']"
827,8,50,LMS,['4th Period Mystery (2009)'],['The Secret Life of Walter Mitty']
828,4,50,LMS,"['In Bed (En la cama) (2005)', 'That Burning Feeling (2014)']",['Success Is the Best Revenge (1984)']
829,2,50,LMS,['Love Serenade (1996)'],"['Headfirst (2014)', 'Freedomfighters (Libertarias) (1996)']"
830,4,50,LMS,['In Bed (En la cama) (2005)'],"['The Festival (2018)', 'Coraline (2009)']"
831,4,50,MPL,"['Carcinoma (2014)', 'Curse of the Witching Tree (2015)', 'Death Metal Angola (2014)', 'Deprogrammed (2015)', 'Feather (2016)', 'Friendship! (2010)', 'George Carlin: Carlin at Carnegie (1982)', 'Husband Factor (2015)', 'In Bed (En la cama) (2005)', 'Jazz Singer, The (1980)', 'Just Before Losing Everything (2013)', 'Living It Up (1954)', 'Museum (2016)', 'Soulcatcher (2023)', 'That Burning Feeling (2014)', 'The Festival (2018)', 'Urban Warriors (1987)', 'Varg Veum - The Writing on the Wall (2010)', 'Wild Geese, The (1978)']","['Varg Veum - The Writing on the Wall', 'Jazz Singer, The (1980)']"
832,8,50,ADD,['That Burning Feeling (2014)'],['Headfirst (2014)']
833,2,50,LMS,"['Nô (1998)', 'Zero to Hero (2021)']","['Curse of the Witching Tree (2015)', 'The Decline (2020)']"
834,8,50,LMS,"['Café Derby (2015)', 'Mumbai Police (2013)', 'Success Is the Best Revenge (1984)']","[""'Best Revenge (1984)'"", ""'Mumbai Police (2013)'""]"
835,8,50,MPL,"['Curse of the Witching Tree (2015)', 'Dear Zindagi (2016)', 'Deprogrammed (2015)', 'Flickering Lights (Blinkende lygter) (2000)', 'Freedomfighters (Libertarias) (1996)', 'Friendship! (2010)', 'Gosford Park (2001)', 'Headfirst (2014)', 'Hotel Belgrade (2020)', 'Husband Factor (2015)', 'Just Before Losing Everything (2013)', 'Khottabych (2006)', 'Lilting (2014)', 'Little Murder (2011)', 'Nô (1998)', 'Resan Till Melonia (1989)', 'Shirin in Love (2014)', 'Success Is the Best Revenge (1984)', 'That Burning Feeling (2014)', 'The Decline (2020)', 'Three Little Bops (1957)', 'Too Beautiful for You (Trop belle pour toi) (1989)', 'Varg Veum - The Writing on the Wall (2010)', 'Wild Geese, The (1978)', 'Zero to Hero (2021)']","['Zero to Hero (2021)', 'Husband Factor (2015)', 'Three Little Bops (1957)', 'Gosford Park (2001)', 'Deprogrammed (2015)', 'Wild Geese, The (1978)', 'Success Is the Best Revenge (1984)', 'Resan Till Melonia (1989)']"
836,4,50,APP,['Nô (1998)'],"['Flickering Lights (Blinkende lygter) (2000)', 'Café Derby (2015)', 'Museum (2016)']"
837,2,50,LMS,['Shirin in Love (2014)'],['Gosford Park (2001)']
838,4,50,ADD,['Café Derby (2015)'],['Café Derby (2015)']
839,8,50,LMS,['Café Derby (2015)'],"['The Secret Life of Walter Mitty (2013)', 'The Decline (2020)']"
840,2,50,APP,"['4th Period Mystery (2009)', 'Carcinoma (2014)', 'Husband Factor (2015)', 'The Male Gaze: Nocturnal Instincts (2021)', 'The Moonstone (1997)', 'Varg Veum - The Writing on the Wall (2010)']",['Husband Factor (2015)']
841,2,50,ADD,['Curse of the Witching Tree (2015)'],"['Gosford Park (2001)', 'Café Derby (2015)']"
842,2,50,LMS,['The Moonstone (1997)'],"['Dear Zindagi (2016)', 'Woodland (2018)']"
843,8,50,LMS,['Three Little Bops (1957)'],['Café Derby (2015)']
844,4,50,APP,"['George Carlin: Carlin at Carnegie (1982)', 'Museum (2016)', 'Zero to Hero (2021)']",['George Carlin: Carlin at Carnegie (1982)']
845,2,50,MPL,"['4th Period Mystery (2009)', 'Café Derby (2015)', 'Hotel Belgrade (2020)', 'In Bed (En la cama) (2005)', 'Jazz Singer, The (1980)', 'Living It Up (1954)', 'Soulcatcher (2023)', 'Success Is the Best Revenge (1984)', 'The Male Gaze: Nocturnal Instincts (2021)']","['4th Period Mystery (2009)', 'Success Is the Best Revenge (1984)', 'Jazz Singer, The (1980)', 'In Bed (En la cama) (2005)', 'Café Derby (2015)']"
846,4,50,ADD,['Jolly Fellows (2009)'],['4th Period Mystery (2009)']
847,2,50,MPL,"['Creepshow 3 (2006)', 'Deprogrammed (2015)', 'George Carlin: Carlin at Carnegie (1982)', 'Jazz Singer, The (1980)', 'Shirin in Love (2014)', 'The Decline (2020)', 'Three Little Bops (1957)', 'Woodland (2018)']","['Creepshow 3 (2006)', 'Three Little Bops (1957)', 'Deprogrammed (2015)', 'Love in the Time of Cholera (2007)']"
848,4,50,APP,"['In Bed (En la cama) (2005)', 'Khottabych (2006)']","['George Carlin: Carlin at Carnegie (1982)', 'Your Inner Fish (2014)', 'Soulcatcher (2023)', 'Death Metal Angola (2014)', 'Mumbai Police (2013)']"
849,4,50,ADD,['Choose or Die (2022)'],['Choose or Die (2022)']
850,8,50,LMS,"['Carcinoma (2014)', 'Mumbai Police (2013)', 'Nô (1998)', 'Success Is the Best Revenge (1984)']",['The Last Laugh']
851,8,50,LMS,['Lilting (2014)'],['Your Inner Fish (2014)']
852,4,50,LMS,"['4th Period Mystery (2009)', 'Headfirst (2014)']",['The Moonstone (1997)']
853,4,50,APP,"['Café Derby (2015)', 'Choose or Die (2022)', 'Deprogrammed (2015)', 'George Carlin: Carlin at Carnegie (1982)', 'Headfirst (2014)', 'Husband Factor (2015)', 'Last of the Red Hot Lovers (1972)', 'The Festival (2018)']","['Deprogrammed (2015)', 'Freedomfighters (Libertarias) (1996)', 'George Carlin: Carlin at Carnegie (1982)', 'The Festival (2018)']"
855,8,50,APP,"['Mumbai Police (2013)', 'The Festival (2018)']",['Mumbai Police (2013)']
856,2,50,ADD,['Café Derby (2015)'],['Death Metal Angola (2014)']
857,4,50,MPL,"['4th Period Mystery (2009)', 'Choose or Die (2022)', 'Coraline (2009)', 'Curse of the Witching Tree (2015)', 'Death Metal Angola (2014)', 'Deprogrammed (2015)', 'Friendship! (2010)', 'Headfirst (2014)', 'In Bed (En la cama) (2005)', 'Lilting (2014)', 'Living It Up (1954)', 'Love Serenade (1996)', 'Mumbai Police (2013)', 'Museum (2016)', 'Nô (1998)', 'Resan Till Melonia (1989)', 'Shirin in Love (2014)', 'The Festival (2018)', 'Varg Veum - The Writing on the Wall (2010)', 'Wild Geese, The (1978)', 'Your Inner Fish (2014)']","['Museum (2016)', 'Choose or Die (2022)', 'Death Metal Angola (2014)']"
858,4,50,APP,"['Choose or Die (2022)', 'Jazz Singer, The (1980)']","['Last of the Red Hot Lovers (1972)', 'Mumbai Police (2013)', 'Café Derby (2015)']"
859,4,50,MPL,"['Café Derby (2015)', 'Choose or Die (2022)', 'Creepshow 3 (2006)', 'Curse of the Witching Tree (2015)', 'Dear Zindagi (2016)', 'Freedomfighters (Libertarias) (1996)', 'Hotel Belgrade (2020)', 'Last of the Red Hot Lovers (1972)', 'Little Murder (2011)', 'Selfie (2019)', 'Shirin in Love (2014)', 'Success Is the Best Revenge (1984)', 'That Burning Feeling (2014)', 'Urban Warriors (1987)', 'Wild Geese, The (1978)', 'Woodland (2018)']",['Too Too Solid Flesh']
860,4,50,MPL,"['4th Period Mystery (2009)', 'Choose or Die (2022)', 'Creepshow 3 (2006)', 'Dear Zindagi (2016)', 'Death Metal Angola (2014)', 'Feather (2016)', 'Flickering Lights (Blinkende lygter) (2000)', 'Freedomfighters (Libertarias) (1996)', 'George Carlin: Carlin at Carnegie (1982)', 'Gosford Park (2001)', 'Headfirst (2014)', 'Just Before Losing Everything (2013)', 'Khottabych (2006)', 'Lilting (2014)', 'Mumbai Police (2013)', 'Museum (2016)', 'Selfie (2019)', 'The Decline (2020)', 'The Male Gaze: Nocturnal Instincts (2021)', 'Too Beautiful for You (Trop belle pour toi) (1989)', 'Urban Warriors (1987)', 'Woodland (2018)', 'Your Inner Fish (2014)']","['4th Period Mystery (2009)', 'Headfirst (2014)']"
