groupId,group_size,num_items,strategy,gold_label,phi
785,4,50,LMS,"['item_29', 'item_45']","['item_29', 'item_38', 'item_45', 'item_19', 'item_43', 'item_35', 'item_18', 'item_36', 'item_40', 'item_9']"
786,8,50,LMS,"['item_21', 'item_31']","['item_26', 'item_36', 'item_31', 'item_42', 'item_43', 'item_48', 'item_34']"
788,8,50,ADD,['item_46'],"['item_46', 'item_38', 'item_39', 'item_40', 'item_36']"
789,8,50,LMS,"['item_17', 'item_20', 'item_30']","['item_28', 'item_30', 'item_42', 'item_46', 'item_44']"
790,4,50,LMS,"['item_12', 'item_8']","['item_8', 'item_12', 'item_25', 'item_41', 'item_30']"
791,2,50,ADD,['item_30'],['item_30']
792,4,50,ADD,['item_40'],"['item_40', 'item_33', 'item_7', 'item_6', 'item_11']"
794,8,50,MPL,"['item_1', 'item_10', 'item_11', 'item_17', 'item_2', 'item_20', 'item_22', 'item_24', 'item_25', 'item_26', 'item_27', 'item_28', 'item_30', 'item_33', 'item_34', 'item_39', 'item_4', 'item_41', 'item_42', 'item_43', 'item_45', 'item_46', 'item_47', 'item_48', 'item_50', 'item_7', 'item_9']","['item_43', 'item_45', 'item_47', 'item_34', 'item_33']"
795,4,50,MPL,"['item_12', 'item_13', 'item_15', 'item_22', 'item_26', 'item_33', 'item_34', 'item_35', 'item_4', 'item_42', 'item_44', 'item_47', 'item_5']","['item_22', 'item_12', 'item_34', 'item_33', 'item_43']"
796,8,50,ADD,['item_18'],"['item_24', 'item_42', 'item_39', 'item_44', 'item_46']"
797,4,50,ADD,['item_16'],"['item_7', 'item_16', 'item_20']"
798,2,50,MPL,"['item_12', 'item_15', 'item_2', 'item_22', 'item_4', 'item_44', 'item_45', 'item_46', 'item_47', 'item_9']","['item_2', 'item_4', 'item_9', 'item_12', 'item_15', 'item_22', 'item_45', 'item_46', 'item_47']"
799,4,50,ADD,['item_43'],"['item_25', 'item_14', 'item_20', 'item_43', 'item_44']"
800,2,50,MPL,"['item_12', 'item_22', 'item_27', 'item_31', 'item_32', 'item_43', 'item_48', 'item_50', 'item_6', 'item_7']","['item_6', 'item_22', 'item_27', 'item_31', 'item_48']"
801,4,50,ADD,['item_47'],"['item_9', 'item_13', 'item_30']"
803,4,50,MPL,"['item_12', 'item_17', 'item_18', 'item_2', 'item_22', 'item_27', 'item_28', 'item_34', 'item_36', 'item_38', 'item_40', 'item_44', 'item_45', 'item_47', 'item_48', 'item_5', 'item_50']","['item_12', 'item_28', 'item_27', 'item_40', 'item_1']"
804,4,50,APP,"['item_38', 'item_44']","['item_26', 'item_38', 'item_31', 'item_6', 'item_11']"
805,8,50,ADD,['item_48'],"['item_48', 'item_36', 'item_39', 'item_31', 'item_46']"
806,8,50,MPL,"['item_1', 'item_11', 'item_12', 'item_13', 'item_14', 'item_15', 'item_16', 'item_17', 'item_19', 'item_20', 'item_24', 'item_25', 'item_3', 'item_31', 'item_33', 'item_35', 'item_37', 'item_38', 'item_4', 'item_41', 'item_42', 'item_43', 'item_44', 'item_46', 'item_47', 'item_48', 'item_49', 'item_50', 'item_8', 'item_9']","['item_46', 'item_31', 'item_30', 'item_49', 'item_48']"
807,4,50,ADD,['item_7'],"['item_7', 'item_26', 'item_14', 'item_27', 'item_28']"
808,8,50,APP,"['item_18', 'item_33']","['item_33', 'item_28', 'item_40', 'item_34', 'item_24']"
809,4,50,ADD,['item_10'],"['item_10', 'item_23', 'item_12', 'item_43', 'item_42']"
810,4,50,MPL,"['item_18', 'item_20', 'item_22', 'item_30', 'item_32', 'item_35', 'item_36', 'item_37', 'item_39', 'item_41', 'item_42', 'item_44', 'item_47', 'item_5', 'item_7', 'item_8']","['item_41', 'item_49', 'item_19', 'item_22', 'item_47']"
812,2,50,ADD,['item_20'],['item_20']
814,2,50,MPL,"['item_14', 'item_26', 'item_27', 'item_29', 'item_3', 'item_35', 'item_38', 'item_40', 'item_41', 'item_45', 'item_50']","['item_3', 'item_14', 'item_26', 'item_27', 'item_29', 'item_35', 'item_38', 'item_40', 'item_41', 'item_45', 'item_50']"
815,4,50,ADD,"['item_32', 'item_35']","['item_35', 'item_19', 'item_49', 'item_16']"
816,4,50,ADD,['item_1'],"['item_49', 'item_47', 'item_1', 'item_8', 'item_15']"
818,2,50,ADD,['item_23'],['item_23']
819,8,50,APP,['item_43'],"['item_43', 'item_36', 'item_38', 'item_27']"
821,8,50,APP,['item_18'],"['item_27', 'item_37', 'item_30', 'item_36', 'item_32']"
825,2,50,ADD,"['item_2', 'item_28']","['item_2', 'item_28']"
826,4,50,LMS,['item_22'],"['item_21', 'item_35', 'item_24', 'item_33', 'item_40']"
827,8,50,LMS,['item_9'],"['item_40', 'item_29', 'item_24', 'item_36', 'item_44', 'item_45', 'item_26', 'item_34', 'item_42', 'item_38']"
828,4,50,MPL,"['item_1', 'item_14', 'item_15', 'item_16', 'item_19', 'item_22', 'item_25', 'item_26', 'item_33', 'item_35', 'item_39', 'item_4', 'item_40', 'item_41', 'item_45', 'item_48', 'item_5', 'item_50', 'item_7']","['item_5', 'item_22', 'item_16', 'item_48', 'item_40']"
829,2,50,ADD,['item_28'],['item_28']
830,4,50,MPL,"['item_10', 'item_11', 'item_14', 'item_15', 'item_16', 'item_18', 'item_2', 'item_20', 'item_24', 'item_27', 'item_29', 'item_32', 'item_34', 'item_35', 'item_38', 'item_39', 'item_4', 'item_40', 'item_45', 'item_46', 'item_47', 'item_49', 'item_7', 'item_9']","['item_9', 'item_10', 'item_29', 'item_39', 'item_45', 'item_34', 'item_35', 'item_46', 'item_5', 'item_21']"
831,4,50,MPL,"['item_1', 'item_10', 'item_11', 'item_13', 'item_14', 'item_18', 'item_20', 'item_21', 'item_22', 'item_31', 'item_32', 'item_33', 'item_39', 'item_40', 'item_42', 'item_45', 'item_49', 'item_5', 'item_6']","['item_14', 'item_40', 'item_45', 'item_34', 'item_42']"
832,8,50,LMS,"['item_23', 'item_50', 'item_9']","['item_36', 'item_34', 'item_32', 'item_33', 'item_40']"
834,8,50,MPL,"['item_10', 'item_11', 'item_12', 'item_13', 'item_14', 'item_15', 'item_17', 'item_2', 'item_21', 'item_24', 'item_27', 'item_28', 'item_3', 'item_31', 'item_37', 'item_38', 'item_4', 'item_40', 'item_45', 'item_46', 'item_47', 'item_5', 'item_50', 'item_7', 'item_8']","['item_27', 'item_38', 'item_41', 'item_47', 'item_50']"
835,8,50,MPL,"['item_1', 'item_10', 'item_11', 'item_14', 'item_18', 'item_20', 'item_21', 'item_22', 'item_25', 'item_26', 'item_29', 'item_30', 'item_34', 'item_35', 'item_38', 'item_4', 'item_41', 'item_42', 'item_43', 'item_45', 'item_46', 'item_6', 'item_7', 'item_8', 'item_9']","['item_25', 'item_30', 'item_45']"
836,4,50,ADD,['item_19'],"['item_19', 'item_38', 'item_25', 'item_14', 'item_13']"
838,4,50,MPL,"['item_10', 'item_13', 'item_14', 'item_19', 'item_21', 'item_39', 'item_40', 'item_43', 'item_48', 'item_6']","['item_39', 'item_19', 'item_13', 'item_10', 'item_47']"
839,8,50,APP,"['item_10', 'item_17', 'item_18', 'item_19', 'item_24', 'item_26', 'item_31', 'item_43', 'item_48']","['item_45', 'item_48', 'item_49', 'item_24', 'item_47']"
840,2,50,MPL,"['item_10', 'item_15', 'item_16', 'item_17', 'item_24', 'item_3', 'item_34', 'item_36', 'item_42', 'item_45', 'item_6']","['item_3', 'item_6', 'item_10', 'item_15', 'item_16', 'item_17', 'item_24', 'item_34', 'item_36', 'item_45']"
841,2,50,ADD,['item_30'],['item_30']
843,8,50,LMS,['item_32'],"['item_27', 'item_32', 'item_46', 'item_48', 'item_40']"
844,4,50,LMS,"['item_28', 'item_38']","['item_46', 'item_24', 'item_28', 'item_38', 'item_29']"
847,2,50,LMS,"['item_1', 'item_19']","['Item 1', 'Item 19']"
848,4,50,ADD,"['item_12', 'item_28']","['item_12', 'item_18', 'item_28', 'item_21', 'item_20', 'item_34', 'item_45', 'item_47', 'item_6', 'item_16']"
849,4,50,MPL,"['item_1', 'item_11', 'item_12', 'item_13', 'item_16', 'item_2', 'item_35', 'item_38', 'item_43', 'item_44']","['item_11', 'item_46', 'item_7', 'item_36', 'item_6', 'item_20', 'item_5', 'item_37', 'item_41', 'item_35']"
850,8,50,APP,['item_42'],"['item_42', 'item_37', 'item_40', 'item_38', 'item_43']"
851,8,50,APP,"['item_31', 'item_5']","['item_31', 'item_28', 'item_24', 'item_29', 'item_36']"
852,4,50,MPL,"['item_11', 'item_13', 'item_14', 'item_15', 'item_17', 'item_19', 'item_20', 'item_22', 'item_28', 'item_29', 'item_30', 'item_34', 'item_42', 'item_44', 'item_48', 'item_8']","['item_30', 'item_13', 'item_19', 'item_8', 'item_17']"
853,4,50,APP,"['item_17', 'item_18', 'item_23', 'item_25', 'item_37', 'item_4', 'item_47', 'item_50']","['item_9', 'item_37', 'item_23', 'item_47', 'item_41']"
854,8,50,LMS,['item_17'],"['item_35', 'item_36', 'item_43', 'item_27', 'item_33']"
855,8,50,ADD,['item_26'],"['item_26', 'item_25', 'item_40', 'item_36', 'item_24']"
856,2,50,LMS,['item_36'],['item_36']
857,4,50,LMS,['item_47'],"['item_17', 'item_43', 'item_31', 'item_18', 'item_47']"
858,4,50,MPL,"['item_11', 'item_14', 'item_16', 'item_17', 'item_18', 'item_19', 'item_2', 'item_21', 'item_22', 'item_25', 'item_28', 'item_3', 'item_33', 'item_34', 'item_35', 'item_36', 'item_37', 'item_4', 'item_40', 'item_41', 'item_42', 'item_44', 'item_46', 'item_50', 'item_8']","['item_17', 'item_16', 'item_8', 'item_44', 'item_34']"
859,4,50,ADD,['item_47'],"['item_47', 'item_32', 'item_19', 'item_10', 'item_29']"
860,4,50,ADD,['item_33'],"['item_33', 'item_40', 'item_3']"
861,8,50,LMS,"['item_38', 'item_7']","['item_24', 'item_28', 'item_48']"
862,4,50,ADD,['item_29'],"['item_29', 'item_40', 'item_32', 'item_10', 'item_25']"
864,4,50,ADD,['item_50'],"['item_9', 'item_17', 'item_20', 'item_23', 'item_40']"
865,2,50,ADD,"['item_15', 'item_48']","['item_15', 'item_48']"
866,2,50,MPL,"['item_13', 'item_35', 'item_38', 'item_40', 'item_46', 'item_7', 'item_8']","['item_7', 'item_13', 'item_35', 'item_38', 'item_40', 'item_46']"
867,2,50,MPL,"['item_12', 'item_17', 'item_18', 'item_19', 'item_20', 'item_24', 'item_28', 'item_3', 'item_35', 'item_38', 'item_42', 'item_43', 'item_5', 'item_9']","['item_3', 'item_5', 'item_12', 'item_17', 'item_18', 'item_20', 'item_24', 'item_28', 'item_35', 'item_38', 'item_42', 'item_43']"
869,8,50,MPL,"['item_1', 'item_11', 'item_12', 'item_13', 'item_15', 'item_17', 'item_20', 'item_28', 'item_3', 'item_33', 'item_34', 'item_36', 'item_37', 'item_38', 'item_4', 'item_40', 'item_41', 'item_42', 'item_43', 'item_49', 'item_5', 'item_6', 'item_7', 'item_9']","['item_34', 'item_41', 'item_37', 'item_42', 'item_49']"
870,8,50,APP,"['item_18', 'item_3', 'item_33', 'item_35', 'item_37', 'item_38', 'item_40', 'item_41']","['item_41', 'item_40', 'item_46', 'item_45', 'item_35']"
871,4,50,ADD,['item_31'],"['item_31', 'item_21', 'item_13', 'item_41', 'item_6']"
872,2,50,ADD,['item_41'],['item_41']
873,4,50,MPL,"['item_1', 'item_12', 'item_15', 'item_16', 'item_18', 'item_2', 'item_21', 'item_24', 'item_26', 'item_28', 'item_33', 'item_36', 'item_37', 'item_40', 'item_45', 'item_46', 'item_6', 'item_9']","['item_36', 'item_39', 'item_15', 'item_12', 'item_29', 'item_24', 'item_34']"
875,8,50,APP,['item_33'],"['item_33', 'item_35', 'item_37', 'item_43']"
876,2,50,MPL,"['item_10', 'item_12', 'item_13', 'item_23', 'item_24', 'item_26', 'item_31', 'item_32', 'item_39', 'item_47']","['[""item_10"", ""item_12"", ""item_13"", ""item_23"", ""item_24"", ""item_26"", ""item_31"", ""item_32"", ""item_39"", ""item_47""]']"
877,4,50,MPL,"['item_11', 'item_13', 'item_15', 'item_19', 'item_2', 'item_23', 'item_31', 'item_32', 'item_38', 'item_4', 'item_41', 'item_44', 'item_45', 'item_48']","['item_38', 'item_16', 'item_31', 'item_48', 'item_7']"
878,8,50,APP,"['item_44', 'item_5', 'item_50']","['item_37', 'item_43', 'item_42', 'item_27', 'item_36']"
879,8,50,APP,['item_11'],"['item_36', 'item_34', 'item_41', 'item_42', 'item_46']"
880,8,50,ADD,"['item_17', 'item_9']","['item_34', 'item_48', 'item_28', 'item_30', 'item_39']"
881,8,50,ADD,['item_11'],"['item_30', 'item_34', 'item_32', 'item_38', 'item_37']"
882,8,50,APP,['item_29'],"['item_27', 'item_29', 'item_37', 'item_46', 'item_42']"
883,4,50,ADD,['item_17'],"['item_17', 'item_15', 'item_40', 'item_36', 'item_39']"
884,8,50,APP,"['item_20', 'item_32', 'item_5']","['item_34', 'item_25', 'item_32', 'item_29', 'item_38']"
885,4,50,LMS,"['item_41', 'item_44']","['item_44', 'item_40', 'item_13', 'item_41', 'item_43']"
886,4,50,LMS,['item_10'],"['item_10', 'item_14', 'item_28', 'item_32', 'item_48']"
887,4,50,LMS,['item_49'],"['item_50', 'item_29', 'item_49', 'item_23', 'item_31']"
888,4,50,APP,"['item_12', 'item_25', 'item_30', 'item_38', 'item_46']","['item_10', 'item_38', 'item_15', 'item_46', 'item_49']"
889,8,50,APP,['item_30'],"['item_42', 'item_39', 'item_45', 'item_30', 'item_26', 'item_28']"
890,4,50,MPL,"['item_11', 'item_14', 'item_15', 'item_25', 'item_26', 'item_3', 'item_30', 'item_35', 'item_36', 'item_41', 'item_47', 'item_5']","['item_32', 'item_49', 'item_41', 'item_21', 'item_6']"
891,4,50,MPL,"['item_12', 'item_14', 'item_21', 'item_22', 'item_25', 'item_27', 'item_28', 'item_3', 'item_32', 'item_34', 'item_38', 'item_39', 'item_41', 'item_42', 'item_43', 'item_44', 'item_5', 'item_50', 'item_6', 'item_7', 'item_8']","['item_42', 'item_43', 'item_27', 'item_39', 'item_8']"
892,4,50,APP,"['item_17', 'item_28', 'item_44']","['item_44', 'item_21', 'item_46', 'item_28', 'item_17']"
893,8,50,MPL,"['item_1', 'item_10', 'item_15', 'item_16', 'item_17', 'item_18', 'item_2', 'item_21', 'item_22', 'item_24', 'item_25', 'item_26', 'item_27', 'item_28', 'item_30', 'item_31', 'item_32', 'item_37', 'item_38', 'item_4', 'item_41', 'item_43', 'item_44', 'item_46', 'item_47', 'item_48', 'item_49', 'item_5']","['item_37', 'item_44', 'item_24', 'item_26', 'item_48']"
895,8,50,LMS,"['item_16', 'item_26', 'item_7']","['item_26', 'item_45', 'item_44', 'item_36', 'item_41']"
897,4,50,LMS,['item_33'],"['item_45', 'item_33', 'item_32', 'item_8', 'item_39']"
898,4,50,LMS,"['item_14', 'item_20', 'item_35', 'item_38']","['item_19', 'item_18', 'item_12', 'item_22', 'item_17']"
899,4,50,ADD,['item_2'],"['item_49', 'item_14', 'item_16', 'item_13', 'item_8']"
900,2,50,LMS,['item_49'],['item_49']
901,4,50,APP,['item_28'],"['item_28', 'item_48', 'item_17', 'item_34', 'item_29']"
902,4,50,LMS,"['item_22', 'item_25', 'item_43']","['item_23', 'item_37', 'item_43', 'item_44', 'item_17']"
904,2,50,MPL,"['item_13', 'item_15', 'item_18', 'item_19', 'item_2', 'item_23', 'item_25', 'item_26', 'item_30', 'item_35', 'item_37', 'item_38', 'item_46', 'item_47', 'item_49', 'item_5']","['[item_2, item_5, item_13, item_15, item_18, item_19, item_23, item_25, item_30, item_37, item_38, item_46, item_47, item_49]']"
906,4,50,ADD,['item_46'],"['item_46', 'item_41', 'item_20', 'item_42', 'item_30']"
907,8,50,MPL,"['item_12', 'item_16', 'item_18', 'item_19', 'item_2', 'item_20', 'item_21', 'item_22', 'item_23', 'item_29', 'item_3', 'item_30', 'item_31', 'item_33', 'item_34', 'item_35', 'item_36', 'item_38', 'item_39', 'item_4', 'item_40', 'item_41', 'item_43', 'item_44', 'item_45', 'item_47', 'item_48', 'item_49', 'item_5', 'item_50', 'item_6', 'item_7', 'item_8']","['item_33', 'item_34', 'item_36', 'item_41', 'item_44', 'item_45', 'item_48', 'item_49', 'item_50', 'item_32']"
908,4,50,MPL,"['item_13', 'item_16', 'item_17', 'item_18', 'item_19', 'item_22', 'item_23', 'item_24', 'item_29', 'item_31', 'item_32', 'item_38', 'item_42', 'item_44', 'item_45', 'item_46', 'item_47', 'item_48', 'item_5', 'item_7', 'item_8']","['item_48', 'item_42', 'item_8', 'item_46', 'item_20']"
909,4,50,MPL,"['item_1', 'item_19', 'item_20', 'item_3', 'item_33', 'item_34', 'item_35', 'item_36', 'item_38', 'item_39', 'item_40', 'item_42', 'item_43', 'item_46', 'item_47', 'item_49', 'item_9']","['item_9', 'item_5', 'item_15', 'item_26', 'item_27', 'item_29', 'item_37', 'item_43', 'item_46', 'item_47']"
910,8,50,ADD,['item_49'],"['item_24', 'item_30', 'item_49', 'item_42', 'item_45']"
911,8,50,ADD,['item_6'],"['item_10', 'item_17', 'item_20', 'item_30', 'item_41']"
912,4,50,APP,"['item_23', 'item_44', 'item_48']","['item_16', 'item_14', 'item_23', 'item_44', 'item_48', 'item_6', 'item_8', 'item_27', 'item_46', 'item_36']"
913,8,50,LMS,['item_20'],"['item_41', 'item_34', 'item_43', 'item_39', 'item_44']"
914,4,50,APP,"['item_15', 'item_26', 'item_30', 'item_43', 'item_6']","['item_15', 'item_6', 'item_30', 'item_26', 'item_9']"
916,4,50,APP,"['item_39', 'item_43']","['item_39', 'item_43', 'item_46', 'item_40', 'item_14']"
917,8,50,APP,['item_44'],"['item_44', 'item_24', 'item_26', 'item_30', 'item_28']"
918,2,50,MPL,"['item_1', 'item_10', 'item_15', 'item_20', 'item_29', 'item_33', 'item_36', 'item_37', 'item_40', 'item_42', 'item_43', 'item_44', 'item_48', 'item_49']","['item_1', 'item_10', 'item_20', 'item_36', 'item_40', 'item_42', 'item_43', 'item_44']"
919,2,50,ADD,['item_9'],['item_9']
922,4,50,MPL,"['item_11', 'item_12', 'item_16', 'item_17', 'item_21', 'item_28', 'item_29', 'item_32', 'item_33', 'item_34', 'item_38', 'item_39', 'item_4', 'item_42', 'item_47', 'item_49', 'item_50', 'item_7', 'item_8']","['item_28', 'item_16', 'item_32', 'item_33', 'item_21']"
923,4,50,APP,"['item_45', 'item_47']","['item_15', 'item_27', 'item_36', 'item_45', 'item_47']"
924,2,50,ADD,['item_20'],['item_20']
925,8,50,APP,"['item_11', 'item_27']","['item_27', 'item_35', 'item_41', 'item_40', 'item_25']"
926,8,50,ADD,['item_46'],"['item_32', 'item_46', 'item_44', 'item_39', 'item_24']"
927,4,50,APP,['item_8'],"['item_8', 'item_17', 'item_1', 'item_40', 'item_41']"
928,8,50,LMS,['item_31'],"['item_40', 'item_41', 'item_39', 'item_35', 'item_31']"
929,4,50,LMS,"['item_11', 'item_13', 'item_18', 'item_22', 'item_27', 'item_36', 'item_39']","['item_9', 'item_19', 'item_27', 'item_42', 'item_31']"
930,8,50,MPL,"['item_1', 'item_10', 'item_11', 'item_12', 'item_14', 'item_15', 'item_16', 'item_17', 'item_18', 'item_19', 'item_2', 'item_22', 'item_23', 'item_25', 'item_26', 'item_27', 'item_29', 'item_30', 'item_32', 'item_33', 'item_35', 'item_37', 'item_38', 'item_40', 'item_47', 'item_48', 'item_49', 'item_50', 'item_6', 'item_8']","['item_29', 'item_37', 'item_49', 'item_24', 'item_38']"
931,2,50,MPL,"['item_1', 'item_12', 'item_16', 'item_18', 'item_19', 'item_28', 'item_30', 'item_34', 'item_40']","['item_1', 'item_12', 'item_16', 'item_18', 'item_19', 'item_28', 'item_30', 'item_34']"
932,4,50,MPL,"['item_10', 'item_15', 'item_2', 'item_20', 'item_21', 'item_24', 'item_25', 'item_27', 'item_3', 'item_32', 'item_33', 'item_35', 'item_36', 'item_37', 'item_40', 'item_42', 'item_45', 'item_47', 'item_49', 'item_9']","['item_15', 'item_10', 'item_32', 'item_33', 'item_45']"
934,2,50,MPL,"['item_12', 'item_15', 'item_19', 'item_39', 'item_4', 'item_43', 'item_49', 'item_5', 'item_50', 'item_6', 'item_9']","['item_4', 'item_5', 'item_6', 'item_9', 'item_12', 'item_15', 'item_19', 'item_39', 'item_43', 'item_49', 'item_50']"
935,8,50,ADD,['item_45'],"['item_48', 'item_25', 'item_28', 'item_41', 'item_45']"
936,8,50,LMS,"['item_39', 'item_46']","['item_24', 'item_27', 'item_29', 'item_33', 'item_39']"
937,8,50,APP,"['item_14', 'item_27', 'item_29', 'item_36']","['item_30', 'item_36', 'item_41']"
939,8,50,ADD,['item_39'],"['item_39', 'item_25', 'item_30', 'item_28', 'item_45']"
941,8,50,APP,"['item_20', 'item_21', 'item_36']","['item_28', 'item_46', 'item_36', 'item_24', 'item_47']"
942,8,50,ADD,['item_18'],"['item_28', 'item_24', 'item_32', 'item_30', 'item_42']"
943,2,50,MPL,"['item_10', 'item_19', 'item_22', 'item_28', 'item_32', 'item_33', 'item_35', 'item_43', 'item_46', 'item_8']","['item_8', 'item_10', 'item_19', 'item_22', 'item_28', 'item_32', 'item_33', 'item_35', 'item_46']"
944,8,50,MPL,"['item_10', 'item_11', 'item_14', 'item_18', 'item_2', 'item_21', 'item_25', 'item_26', 'item_27', 'item_28', 'item_29', 'item_3', 'item_31', 'item_33', 'item_34', 'item_35', 'item_36', 'item_37', 'item_38', 'item_39', 'item_4', 'item_41', 'item_43', 'item_45', 'item_46', 'item_47', 'item_48', 'item_49', 'item_5', 'item_50', 'item_6']","['item_25', 'item_45', 'item_47', 'item_49', 'item_50']"
945,4,50,APP,['item_13'],"['item_13', 'item_38', 'item_39', 'item_7', 'item_46']"
946,4,50,LMS,['item_31'],"['item_31', 'item_9', 'item_14', 'item_13', 'item_10']"
947,8,50,APP,"['item_21', 'item_34', 'item_50']","['item_34', 'item_29', 'item_25', 'item_36', 'item_45']"
948,4,50,APP,"['item_16', 'item_37', 'item_48']","['item_16', 'item_31', 'item_32', 'item_49', 'item_6']"
949,8,50,ADD,['item_40'],"['item_40', 'item_28', 'item_26', 'item_29']"
950,4,50,LMS,"['item_21', 'item_42', 'item_49']","['item_24', 'item_22', 'item_39', 'item_42', 'item_10']"
951,8,50,ADD,"['item_26', 'item_36']","['item_26', 'item_36', 'item_44', 'item_32', 'item_27', 'item_40', 'item_45']"
952,8,50,ADD,['item_2'],"['item_31', 'item_43', 'item_48', 'item_44', 'item_28']"
954,4,50,ADD,['item_11'],"['item_11', 'item_9', 'item_34']"
955,4,50,APP,"['item_15', 'item_17', 'item_18', 'item_19', 'item_36', 'item_41', 'item_43', 'item_5']","['item_17', 'item_22', 'item_18', 'item_38', 'item_11']"
956,8,50,APP,['item_5'],"['item_46', 'item_39', 'item_34', 'item_43', 'item_40']"
957,4,50,APP,"['item_27', 'item_30']","['item_43', 'item_19', 'item_27', 'item_42', 'item_36', 'item_30', 'item_20', 'item_34']"
958,2,50,MPL,"['item_10', 'item_17', 'item_22', 'item_26', 'item_27', 'item_29', 'item_37', 'item_43', 'item_46', 'item_6']","['item_6', 'item_10', 'item_17', 'item_22', 'item_26', 'item_29', 'item_37', 'item_43']"
959,8,50,MPL,"['item_11', 'item_13', 'item_14', 'item_17', 'item_18', 'item_19', 'item_21', 'item_22', 'item_24', 'item_25', 'item_26', 'item_3', 'item_30', 'item_31', 'item_33', 'item_35', 'item_38', 'item_4', 'item_40', 'item_42', 'item_43', 'item_44', 'item_46', 'item_48', 'item_50', 'item_6', 'item_7']","['item_43', 'item_35', 'item_24']"
